name,star,comment,class,address,latitude,longitude
醬吃冰(手工自製冰磚、無販售清冰及碎冰),4.8,507,冰品飲料店,台北市大安區和平東路三段406巷7號1樓,25.018566,121.5580361
一沐日臨江通化店,3.7,720,冰品飲料店,台北市大安區通化街72號,25.0301591,121.5540741
易水寒-大安本店,4.5,276,冰品飲料店,台北市大安區安居街124巷20號,25.018541,121.5511544
大元冰品,4.1,1,冰品飲料店,台北市信義區莊敬路378號,25.027521,121.565132
冰の走廊 | 豆花・雪花冰・台式刨冰專賣店,4.9,249,冰品飲料店,台北市大安區和平東路三段84號,25.0242978,121.5509207
黎平綠地,5.0,1,公園,台北市信義區富陽街21巷8-10號,25.0231723,121.5569606
黎平里,0.0,0,110台北市信義區,沒有地址,25.0223046,121.556267
COCOBOLO 可可菠蘿花藝 /夏季刨冰冷飲,5.0,30,冰品飲料店,台北市信義區吳興街284巷8之2號,25.0246537,121.5637461
JJ豆花,4.2,128,冰品飲料店,台北市信義區嘉興街216-1號,25.026664,121.556522
黎忠雜貨商店,4.7,7,雜貨店,台北市信義區和平東路三段391巷20弄4號,25.0205546,121.5577084
寒舍冰舖,3.9,12,冰品飲料店,台北市信義區和平東路三段323號,25.0211641,121.5561709
黎忠里,5.0,1,,台北市信義區,25.020118,121.560424
黎忠里,0.0,0,台北市信義區,沒有地址,25.0203068,121.559121
黎忠區民活動中心,3.8,30,表演場地,台北市信義區和平東路三段391巷16號2樓,25.0203454,121.5581494
貳號坊(貳號茶)(冬季預訂制）,5.0,46,冰品飲料店,台北市信義區吳興街269巷1弄2-1號,25.0270312,121.5642191
50嵐 莊敬店,3.1,375,冰品飲料店,台北市信義區莊敬路392號,25.0273449,121.56552
Mr.Wish 台北科技大樓,4.4,57,冰品飲料店,台北市大安區和平東路二段311巷20號,25.0253391,121.5450336
東方洋行 微風南山店,3.8,132,冰品飲料店,台北市信義區松智路17號 號B2,25.0343203,121.5663022
玖豆冰品,4.4,820,冰品飲料店,台北市信義區莊敬路396號,25.027316,121.565635
因果茶 Yin Guo Cha 微風南山,3.6,82,冰品飲料店,台北市信義區松智路17號 號B2,25.0343203,121.5663022
一沐日臨江通化店,3.7,721,冰品飲料店,台北市大安區通化街72號,25.0301591,121.5540741
黎順里,0.0,0,110台北市信義區,沒有地址,25.0243733,121.5573373
PARA Coffee | 信義店,4.9,8,冰品飲料店,台北市信義區松壽路20巷90號,25.0350815,121.5679949
冰山一角冰品店 & 火山一鍋,3.3,467,冰品飲料店,台北市信義區吳興街160號,25.0291326,121.5617186
Mr.Wish 信義松山店,4.8,40,冰品飲料店,台北市信義區松山路484號,25.0391159,121.5778237
I love tea 松山店,4.4,21,冰品飲料店,台北市信義區松山路540巷2號,25.0377523,121.5778378
台北市信義區公所黎順里辦公處,0.0,0,區域政府辦事處,台北市信義區崇德街15號,25.0243699,121.5534766
玩味食茶,4.7,38,冰品飲料店,台北市信義區文昌街322號,25.0321027,121.5581577
Tea Top 第一味 松山店,4.6,162,冰品飲料店,"No, No. 574松山路信義區台北市110",25.037061,121.578198
五桐號WooTea 台北內湖東湖店,2.4,86,冰品飲料店,台北市內湖區東湖路143號,25.0681891,121.6171215
50嵐 東湖二店,4.1,208,冰品飲料店,台北市內湖區東湖路149號,25.068158,121.61728
泰讚了thai like tea東湖店,3.7,53,冰品飲料店,台北市內湖區東湖路106巷2號號旁,25.068302,121.6154551
水巷茶弄台北東湖店,4.1,132,冰品飲料店,台北市內湖區東湖路46號,25.0687221,121.6135599
麻古茶坊東湖店,3.2,119,冰品飲料店,台北市內湖區東湖路141號,25.0682028,121.6170762
沫家Moga,4.2,45,冰品飲料店,台北市內湖區東湖路58巷1號,25.0686714,121.614011
武林茶東湖麥琪喵喵店,3.7,36,冰品飲料店,台北市內湖區東湖路118號,25.068108,121.616193
Mr. Wish 台北東湖店,4.1,63,冰品飲料店,台北市內湖區東湖路35-3號,25.0689321,121.6137276
無飲-東湖店(現萃茶專賣）,4.6,37,冰品飲料店,台北市內湖區東湖路7巷1號1樓,25.0690705,121.6126172
四季紅茶冰東湖店,3.9,50,冰品飲料店,台北市內湖區康寧路三段189巷6號,25.0701466,121.6123941
清心福全內湖東湖店,4.3,88,冰品飲料店,台北市內湖區東湖路146號,25.0679338,121.6170446
日秋紅白調飲 Chillin'day 起始店 【紅茶歐蕾手搖專賣】,4.8,219,冰品飲料店,台北市內湖區康寧路三段171號,25.0702426,121.6117417
綠農健康舖,3.2,25,冰品飲料店,台北市內湖區東湖路43巷29號,25.0702086,121.6131238
好了啦紅茶冰－內湖康寧店,3.7,3,冰品飲料店,台北市內湖區康寧路三段165巷33號,25.071783,121.6125202
舞茶玩味,5.0,13,冰品飲料店,台北市內湖區康樂街72巷17弄2號,25.0697437,121.6177979
黑丸嫩仙草 東湖店,4.0,312,冰品飲料店,台北市內湖區康寧路三段189巷7號,25.0703,121.61222
丰玉蜂蜜‧飲品專門,4.6,120,冰品飲料店,台北市內湖區康寧路三段16巷130號,25.070933,121.609821
慕茶客,4.1,52,冰品飲料店,台北市內湖區康樂街105號,25.0704903,121.6191857
拾弄叁號,4.7,49,冰品飲料店,台北市內湖區康寧路三段99巷10弄3號,25.0722712,121.6105605
50嵐 東湖店,3.9,311,冰品飲料店,台北市內湖區康寧路三段48號,25.0718807,121.6086873
CoCo都可 康寧店,4.2,128,冰品飲料店,台北市內湖區康寧路三段165巷6號,25.0707191,121.6116478
COMEBUY_台北葫洲店,3.7,89,冰品飲料店,台北市內湖區康寧路三段26巷1號,25.072267,121.6078665
森井冰舖 東湖（純手工熬煮配料/天然食材/黑糖/剉冰/豆花/紅豆湯/燒仙草）,4.2,91,冰品飲料店,台北市內湖區康樂街72巷15-2號,25.0696611,121.6179206
搞茗堂古早味茶飲,4.0,32,冰品飲料店,台北市內湖區康樂街136巷2號之1號,25.0718275,121.6190536
大碗公冰店(東湖店),3.8,417,冰品飲料店,台北市內湖區東湖路113巷49弄53號,25.0692207,121.6148322
冰菓蹦-台北葫洲店,4.5,20,冰品飲料店,台北市內湖區康寧路三段12號之1,25.0725989,121.6067269
茶聚CHAGE內湖康寧店,4.1,123,冰品飲料店,台北市內湖區康寧路一段82號,25.0798814,121.5926181
T.TEA ｜ 新鮮原萃茶飲,5.0,61,冰品飲料店,台北市內湖區南京東路六段503號之1,25.0617652,121.5887777
研果室-台北內湖店,4.8,603,冰品飲料店,台北市內湖區成功路四段168-3號,25.0831384,121.5932602
COMEBUY_台北內湖店,3.4,192,冰品飲料店,台北市內湖區內湖路一段737巷50弄7號1樓,25.0805484,121.5787461
閑茗樓 內湖店,4.7,178,冰品飲料店,台北市內湖區內湖路一段623號1樓,25.0806183,121.5743046
五桐號WooTea 台北內湖店,3.9,82,冰品飲料店,台北市內湖區內湖路一段423號,25.0815703,121.5714493
杜芳子古味茶鋪-內湖成功店,3.7,94,冰品飲料店,台北市內湖區成功路四段30巷55號,25.0826286,121.5923592
再睡5分鐘 - 台北江南店,4.7,856,冰品飲料店,台北市內湖區江南街73號,25.0770701,121.5773595
麻古茶坊內湖科學園區店,3.5,587,冰品飲料店,台北市內湖區內湖路一段587號,25.0809975,121.573013
山焙 SUNBAY (內湖科技店）,4.2,317,冰品飲料店,台北市內湖區內湖路一段367號,25.0821572,121.5695624
糖糖茶飲專賣店（新明店）,4.4,24,冰品飲料店,台北市內湖區新明路196號,25.0573352,121.5850438
茶湯會內湖江南店,3.9,165,冰品飲料店,台北市內湖區江南街120號,25.0763916,121.5757969
七盞茶 內湖江南店,4.3,133,冰品飲料店,台北市內湖區江南街71巷16弄54號,25.0758406,121.5781447
萊樂檬,4.6,193,冰品飲料店,台北市內湖區內湖路一段435號,25.081322,121.5719732
Spica手作太空飲品,4.4,144,冰品飲料店,"號 左半, No. 1內湖路一段591巷15弄內湖區台北市11444",25.0816103,121.5735093
50嵐 內湖園區店,3.2,251,冰品飲料店,台北市內湖區內湖路一段425號1F,25.0815336,121.5714672
TrueWin初韻 台北內湖店,4.7,525,無酒精飲料店,台北市內湖區內湖路一段433號,25.0814471,121.5718676
萬波島嶼紅茶 Wanpo Tea Shop 內湖港墘店,3.3,77,冰品飲料店,台北市內湖區港墘路161號,25.0769126,121.5755186
一沐日 內湖江南店,3.8,568,冰品飲料店,台北市內湖區江南街75號,25.0770417,121.577309
LAG 累擱鮮奶茶 內湖店,4.4,25,冰品飲料店,台北市內湖區江南街25號,25.0780302,121.5784754
珍煮丹 內湖江南店,3.8,701,冰品飲料店,台北市內湖區江南街108號,25.0767932,121.5766132
COMEBUY_台北西湖店,3.6,133,冰品飲料店,台北市內湖區內湖路一段285巷25號,25.0831265,121.5670005
食字路口 | 西瓜汁 黑糖珍珠奶茶,4.4,57,冰品飲料店,台北市內湖區內湖路一段285巷65弄,25.0844651,121.5669936
TEA TOP 第一味 內湖店,4.6,236,冰品飲料店,台北市內湖區內湖路一段91巷11號,25.0847447,121.5611811
嚮家涼水鋪,4.4,203,冰品飲料店,台北市內湖區內湖路一段323巷4弄20號1樓,25.0827041,121.5670945
利吉堡,2.5,21,早餐,台北市內湖區五分街45號,25.0675646,121.6138172
degugu果果迪（西湖店）,4.4,45,冰品飲料店,台北市內湖區環山路一段1號,25.0826777,121.5656678
二口旅茶｜台北西湖店,4.8,327,冰品飲料店,台北市內湖區內湖路一段273號,25.0825038,121.5657444
五分公園,4.0,656,公園,台北市內湖區,25.067281,121.615029
拾汣茶屋 西湖店,3.9,625,冰品飲料店,台北市內湖區內湖路一段417號,25.0815852,121.5711223
晨甸早午餐（東湖店）,3.9,230,早午餐,台北市內湖區五分街68號,25.0671227,121.6162372
心美早餐,3.9,54,早餐,台北市內湖區安康路458號,25.0672218,121.6152299
小石鍋東湖店,4.2,212,火鍋,台北市內湖區五分街一號,25.0677775,121.6120177
茶曉伊 Tea Know You 茶飲專賣,4.2,121,無酒精飲料店,台北市內湖區內湖路一段737巷62號,25.0809208,121.578995
沁茶悦東湖店/內湖飲料/內湖茶飲/內湖冷飲/內湖Drink/內湖飲品/內湖手搖杯,4.0,84,冰品飲料店,台北市內湖區東湖路102號,25.0684122,121.6152355
吾飲良品,4.4,65,冰品飲料店,台北市內湖區金龍路51號,25.0849339,121.5935462
柯達 燒仙草,4.2,106,冰品飲料店,台北市內湖區內湖路二段255之1號,25.081983,121.589877
教練冰店,4.2,160,冰品飲料店,台北市內湖區成功路三段187巷12號,25.079947,121.591605
龜記茗品-內湖康寧店,4.1,74,冰品飲料店,台北市內湖區康寧路一段58號,25.0801046,121.5920484
清心福全 內湖碧湖店,3.9,85,無酒精飲料店,台北市內湖區內湖路二段369號,25.0837928,121.5923383
coco都可茶飲（內湖金龍）,4.8,108,無酒精飲料店,台北市內湖區金龍路56號一樓,25.0848207,121.5932313
50嵐 德安店,3.9,199,冰品飲料店,台北市內湖區康寧路一段66號,25.0800432,121.5922544
麻古茶坊康寧店,4.0,98,冰品飲料店,台北市內湖區康寧路一段54號,25.0801394,121.5919743
烏弄內湖港墘店,4.1,131,冰品飲料店,台北市內湖區內湖路一段737巷69號,25.0813523,121.5792807
鬍子茶Who's Tea - 內湖文德店,4.4,86,冰品飲料店,台北市內湖區文德路22巷27弄6號,25.0766111,121.5799628
木衛二 內湖鑄茶所,4.0,36,冰品飲料店,台北市內湖區內湖路一段411巷3號,25.0819088,121.5711077
老賴茶棧台北內湖店,3.3,69,冰品飲料店,台北市內湖區江南街85號,25.076906,121.5771659
柔屋冰品 UO House,4.7,504,冰品飲料店,台北市內湖區內湖路一段737巷89號1樓,25.082316,121.5793121
香草山上 Mountain of Spices,4.7,15,冰品飲料店,台北市內湖區成功路四段30巷55號,25.0826286,121.5923592
壺茶車 Pot Tea King,3.6,108,冰品飲料店,台北市內湖區內湖路一段737巷39號,25.0800323,121.578893
Hollly Shake 賀雪莉 美式奶昔專賣店 台北內湖店,4.5,27,冰品飲料店,台北市內湖區成功路二段426巷15號,25.071102,121.5890544
小雨季茗舖,4.2,53,冰品飲料店,台北市內湖區民權東路六段94號,25.0687633,121.586215
暖窩咖啡內湖店,4.5,228,咖啡廳,台北市內湖區內湖路三段64號,25.0862989,121.5920081
龜記茗品 內湖店,3.7,224,冰品飲料店,台北市內湖區內湖路一段409號,25.081725,121.5708303
樂法 Le Phare - 三總店,3.5,90,冰品飲料店,台北市內湖區成功路二段325號國防醫學院三軍總醫院一樓,25.0717728,121.5928183
微堂well done內湖店,4.6,67,冰品飲料店,台北市內湖區內湖路一段323巷4弄5號,25.082862,121.5676736
希堤佐席 台灣茶飲,4.1,18,冰品飲料店,台北市內湖區內湖路二段349號,25.0834557,121.5919479
華山藏窖人文茶飲內湖店 瑞光宏匯廣場 t.Hub一樓,4.1,93,冰品飲料店,台北市內湖區瑞光路335號一樓1之2,25.0774535,121.5749092
銘鋪,0.0,0,冰品飲料店,台北市內湖區民權東路六段94號,25.0687621,121.5862749
日子很甜雪花冰,4.7,417,點心,台北市內湖區文德路210巷30弄42號,25.0771911,121.5850318
珍煮丹 內湖園區店,4.5,270,珍珠奶茶,台北市內湖區內湖路一段411巷8號1樓,25.0820921,121.5710158
米津號冰菓室 成功內湖店,3.7,391,點心,台北市內湖區成功路四段210號1樓,25.0845,121.5957955
CoCo都可 內湖店,3.8,156,冰品飲料店,台北市內湖區內湖路一段285巷29號,25.0835223,121.5669879
青芽摘CHING YA TEA 台北西湖店,3.7,83,冰品飲料店,台北市內湖區內湖路一段285巷27弄1號,25.0832614,121.5670001
清玉手調原味茶（台北西湖店）,3.0,83,冰品飲料店,台北市內湖區內湖路一段341-1號,25.0822474,121.5688528
珍煮丹 內湖江南店,3.8,701,珍珠奶茶,台北市內湖區江南街108號,25.0767932,121.5766132
五桐號WooTea 台北內湖江南店,3.4,108,冰品飲料店,台北市內湖區江南街126號1樓,25.0763227,121.5756715
發發 港墘牧場,4.7,470,冰品飲料店,台北市內湖區港墘路151號,25.0772454,121.5757255
一手私藏世界紅茶 內湖西湖店,4.1,79,冰品飲料店,台北市內湖區內湖路一段323巷4弄20號,25.0827103,121.5671379
可不可熟成紅茶-內湖瑞光店,3.6,109,冰品飲料店,台北市內湖區瑞光路517號,25.0791841,121.5693297
茗芋坊Taro Tea,4.9,205,冰品飲料店,台北市內湖區內湖路一段323巷18弄2-1號,25.0839156,121.5678279
柑單生活坊-鮮果氣泡飲、咖啡、Q餅(鬆餅)、飲料 下午茶 外送,4.8,39,冰品飲料店,台北市內湖區潭美街355號,25.059819,121.5912779
來唄·來杯 Give me a cup 文德店,4.9,51,冰品飲料店,台北市內湖區文德路22巷27弄5號,25.0767531,121.5797172
Mr. Wish台北西湖店,3.8,132,冰品飲料店,台北市內湖區內湖路一段285巷25號,25.0831326,121.5669897
Drink Store水雲朵內科洲子店,4.3,44,珍珠奶茶,台北市內湖區瑞光路517號,25.0791841,121.5693297
空杯國際 - 內湖店,2.7,127,冰品飲料店,台北市內湖區新明路342號1樓,25.055142,121.581177
鮮芋仙 台北內湖店,3.2,175,冰品飲料店,台北市內湖區內湖路一段409之1號,25.0817312,121.5708566
鹿飲LUIN,4.3,50,冰品飲料店,台北市內湖區內湖路一段285號2號樓之84,25.0823815,121.5666752
糖水間湯圓專賣店,4.0,508,冰品飲料店,台北市內湖區內湖路一段591巷5號,25.0811745,121.5733952
甜來春,4.3,376,點心,台北市內湖區港墘路127巷18號,25.0776621,121.5772346
秀茶邸家(內湖店),4.6,31,無酒精飲料店,台北市內湖區內湖路一段421號,25.0815991,121.5713703
布鹿‧果漾新鮮式Blue deer(江南總店),4.1,190,珍珠奶茶,台北市內湖區江南街97號,25.0767251,121.5768353
清原芋圓 內湖瑞光店,4.8,1,冰品飲料店,台北市內湖區民權東路六段62號,25.0686351,121.5848696
迷客夏Milksha 臺北西湖店,3.9,217,珍珠奶茶,台北市內湖區內湖路一段285巷65弄8號,25.0845978,121.5674589
台灣冰工廠 內湖店,4.1,420,甜品店,台北市內湖區內湖路一段285巷59弄2號,25.0838879,121.5670476
鶴茶樓- 鶴頂紅茶商店(台北內湖店),4.3,50,珍珠奶茶,台北市內湖區內湖路一段397號,25.0819204,121.5704043
舞茶玩味,5.0,13,熟食店,台北市內湖區康樂街72巷17弄2號,25.0697437,121.6177979
春水堂 西湖店,3.9,1,中式茶館,台北市內湖區瑞光路585號,25.0802333,121.5676417
桶神滷味 (內湖金龍店),4.8,544,餐廳,台北市內湖區金龍路118號,25.0855911,121.5905225
田中園 內湖店,4.3,462,闔家皆宜料理,台北市內湖區成功路四段30巷13號,25.0820993,121.5916082
原型果,4.5,79,果汁,台北市內湖區內湖路一段437巷6號1樓,25.0819213,121.5721581
茶職人,4.4,108,珍珠奶茶,台北市內湖區新明路226號,25.057008,121.584138
俏 Ciao 內湖瑞光店,4.7,192,冰品飲料店,台北市內湖區瑞光路289號,25.0755866,121.5764429
起家雞韓式炸雞 內湖金龍店,4.2,234,韓國菜,台北市內湖區金龍路19號,25.0847019,121.594647
清心福全西湖店 珍珠奶茶手搖飲料專賣店,3.6,93,無酒精飲料店,台北市內湖區內湖路一段285巷3號No,25.0824753,121.5669929
鮮茶道-內湖新明店,3.1,136,無酒精飲料店,台北市內湖區新明路331號,25.0565211,121.5838428
Juice Bear-台達內湖店,5.0,1,果汁,台北市內湖區瑞光路186號,25.0742151,121.5778267
